source_dataset,source_species,project_species,original_filename,source_path,split,destination_path,image_width,image_height,channels,random_seed
WOOD-AUTH,Category 8 (Pine),pine,81_8.jpg,data/wood_species/raw/pine/train_81_8.jpg,test,data/wood_species/splits/test/pine/train_81_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2685_8.jpg,data/wood_species/raw/pine/test_2685_8.jpg,test,data/wood_species/splits/test/pine/test_2685_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2630_8.jpg,data/wood_species/raw/pine/test_2630_8.jpg,test,data/wood_species/splits/test/pine/test_2630_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,27_8.jpg,data/wood_species/raw/pine/train_27_8.jpg,test,data/wood_species/splits/test/pine/train_27_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2669_8.jpg,data/wood_species/raw/pine/test_2669_8.jpg,test,data/wood_species/splits/test/pine/test_2669_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2648_8.jpg,data/wood_species/raw/pine/test_2648_8.jpg,test,data/wood_species/splits/test/pine/test_2648_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,40_8.jpg,data/wood_species/raw/pine/train_40_8.jpg,test,data/wood_species/splits/test/pine/train_40_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,149_8.jpg,data/wood_species/raw/pine/train_149_8.jpg,test,data/wood_species/splits/test/pine/train_149_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2719_8.jpg,data/wood_species/raw/pine/test_2719_8.jpg,test,data/wood_species/splits/test/pine/test_2719_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,114_8.jpg,data/wood_species/raw/pine/train_114_8.jpg,test,data/wood_species/splits/test/pine/train_114_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2660_8.jpg,data/wood_species/raw/pine/test_2660_8.jpg,test,data/wood_species/splits/test/pine/test_2660_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,170_8.jpg,data/wood_species/raw/pine/train_170_8.jpg,test,data/wood_species/splits/test/pine/train_170_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,159_8.jpg,data/wood_species/raw/pine/train_159_8.jpg,test,data/wood_species/splits/test/pine/train_159_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,6_8.jpg,data/wood_species/raw/pine/train_6_8.jpg,test,data/wood_species/splits/test/pine/train_6_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2645_8.jpg,data/wood_species/raw/pine/test_2645_8.jpg,test,data/wood_species/splits/test/pine/test_2645_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,14_8.jpg,data/wood_species/raw/pine/train_14_8.jpg,test,data/wood_species/splits/test/pine/train_14_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2650_8.jpg,data/wood_species/raw/pine/test_2650_8.jpg,test,data/wood_species/splits/test/pine/test_2650_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,189_8.jpg,data/wood_species/raw/pine/train_189_8.jpg,test,data/wood_species/splits/test/pine/train_189_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,177_8.jpg,data/wood_species/raw/pine/train_177_8.jpg,test,data/wood_species/splits/test/pine/train_177_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2674_8.jpg,data/wood_species/raw/pine/test_2674_8.jpg,test,data/wood_species/splits/test/pine/test_2674_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,224_8.jpg,data/wood_species/raw/pine/train_224_8.jpg,test,data/wood_species/splits/test/pine/train_224_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,39_8.jpg,data/wood_species/raw/pine/train_39_8.jpg,test,data/wood_species/splits/test/pine/train_39_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2688_8.jpg,data/wood_species/raw/pine/test_2688_8.jpg,test,data/wood_species/splits/test/pine/test_2688_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2714_8.jpg,data/wood_species/raw/pine/test_2714_8.jpg,test,data/wood_species/splits/test/pine/test_2714_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,163_8.jpg,data/wood_species/raw/pine/train_163_8.jpg,test,data/wood_species/splits/test/pine/train_163_8.jpg,200,200,3,42
WOOD-AUTH,Category 8 (Pine),pine,2642_8.jpg,data/wood_species/raw/pine/test_2642_8.jpg,test,data/wood_species/splits/test/pine/test_2642_8.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,171_2.jpg,data/wood_species/raw/walnut/train_171_2.jpg,train,data/wood_species/splits/train/walnut/train_171_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,140_2.jpg,data/wood_species/raw/walnut/train_140_2.jpg,train,data/wood_species/splits/train/walnut/train_140_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,124_2.jpg,data/wood_species/raw/walnut/train_124_2.jpg,train,data/wood_species/splits/train/walnut/train_124_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,180_2.jpg,data/wood_species/raw/walnut/train_180_2.jpg,train,data/wood_species/splits/train/walnut/train_180_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1243_2.jpg,data/wood_species/raw/walnut/test_1243_2.jpg,train,data/wood_species/splits/train/walnut/test_1243_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,195_2.jpg,data/wood_species/raw/walnut/train_195_2.jpg,train,data/wood_species/splits/train/walnut/train_195_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,19_2.jpg,data/wood_species/raw/walnut/train_19_2.jpg,train,data/wood_species/splits/train/walnut/train_19_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,130_2.jpg,data/wood_species/raw/walnut/train_130_2.jpg,train,data/wood_species/splits/train/walnut/train_130_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,27_2.jpg,data/wood_species/raw/walnut/train_27_2.jpg,train,data/wood_species/splits/train/walnut/train_27_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,95_2.jpg,data/wood_species/raw/walnut/train_95_2.jpg,train,data/wood_species/splits/train/walnut/train_95_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,198_2.jpg,data/wood_species/raw/walnut/train_198_2.jpg,train,data/wood_species/splits/train/walnut/train_198_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1274_2.jpg,data/wood_species/raw/walnut/test_1274_2.jpg,train,data/wood_species/splits/train/walnut/test_1274_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,176_2.jpg,data/wood_species/raw/walnut/train_176_2.jpg,train,data/wood_species/splits/train/walnut/train_176_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1233_2.jpg,data/wood_species/raw/walnut/test_1233_2.jpg,train,data/wood_species/splits/train/walnut/test_1233_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,86_2.jpg,data/wood_species/raw/walnut/train_86_2.jpg,train,data/wood_species/splits/train/walnut/train_86_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1291_2.jpg,data/wood_species/raw/walnut/test_1291_2.jpg,train,data/wood_species/splits/train/walnut/test_1291_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,158_2.jpg,data/wood_species/raw/walnut/train_158_2.jpg,train,data/wood_species/splits/train/walnut/train_158_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1281_2.jpg,data/wood_species/raw/walnut/test_1281_2.jpg,train,data/wood_species/splits/train/walnut/test_1281_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,12_2.jpg,data/wood_species/raw/walnut/train_12_2.jpg,train,data/wood_species/splits/train/walnut/train_12_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,110_2.jpg,data/wood_species/raw/walnut/train_110_2.jpg,train,data/wood_species/splits/train/walnut/train_110_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,75_2.jpg,data/wood_species/raw/walnut/train_75_2.jpg,train,data/wood_species/splits/train/walnut/train_75_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1219_2.jpg,data/wood_species/raw/walnut/test_1219_2.jpg,train,data/wood_species/splits/train/walnut/test_1219_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,10_2.jpg,data/wood_species/raw/walnut/train_10_2.jpg,train,data/wood_species/splits/train/walnut/train_10_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,165_2.jpg,data/wood_species/raw/walnut/train_165_2.jpg,train,data/wood_species/splits/train/walnut/train_165_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,50_2.jpg,data/wood_species/raw/walnut/train_50_2.jpg,train,data/wood_species/splits/train/walnut/train_50_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1228_2.jpg,data/wood_species/raw/walnut/test_1228_2.jpg,train,data/wood_species/splits/train/walnut/test_1228_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1278_2.jpg,data/wood_species/raw/walnut/test_1278_2.jpg,train,data/wood_species/splits/train/walnut/test_1278_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,32_2.jpg,data/wood_species/raw/walnut/train_32_2.jpg,train,data/wood_species/splits/train/walnut/train_32_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,177_2.jpg,data/wood_species/raw/walnut/train_177_2.jpg,train,data/wood_species/splits/train/walnut/train_177_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,29_2.jpg,data/wood_species/raw/walnut/train_29_2.jpg,train,data/wood_species/splits/train/walnut/train_29_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,98_2.jpg,data/wood_species/raw/walnut/train_98_2.jpg,train,data/wood_species/splits/train/walnut/train_98_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,160_2.jpg,data/wood_species/raw/walnut/train_160_2.jpg,train,data/wood_species/splits/train/walnut/train_160_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,15_2.jpg,data/wood_species/raw/walnut/train_15_2.jpg,train,data/wood_species/splits/train/walnut/train_15_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,57_2.jpg,data/wood_species/raw/walnut/train_57_2.jpg,train,data/wood_species/splits/train/walnut/train_57_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,14_2.jpg,data/wood_species/raw/walnut/train_14_2.jpg,train,data/wood_species/splits/train/walnut/train_14_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1224_2.jpg,data/wood_species/raw/walnut/test_1224_2.jpg,train,data/wood_species/splits/train/walnut/test_1224_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1259_2.jpg,data/wood_species/raw/walnut/test_1259_2.jpg,train,data/wood_species/splits/train/walnut/test_1259_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,167_2.jpg,data/wood_species/raw/walnut/train_167_2.jpg,train,data/wood_species/splits/train/walnut/train_167_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,159_2.jpg,data/wood_species/raw/walnut/train_159_2.jpg,train,data/wood_species/splits/train/walnut/train_159_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,46_2.jpg,data/wood_species/raw/walnut/train_46_2.jpg,train,data/wood_species/splits/train/walnut/train_46_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,54_2.jpg,data/wood_species/raw/walnut/train_54_2.jpg,train,data/wood_species/splits/train/walnut/train_54_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,108_2.jpg,data/wood_species/raw/walnut/train_108_2.jpg,train,data/wood_species/splits/train/walnut/train_108_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1297_2.jpg,data/wood_species/raw/walnut/test_1297_2.jpg,train,data/wood_species/splits/train/walnut/test_1297_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1309_2.jpg,data/wood_species/raw/walnut/test_1309_2.jpg,train,data/wood_species/splits/train/walnut/test_1309_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,191_2.jpg,data/wood_species/raw/walnut/train_191_2.jpg,train,data/wood_species/splits/train/walnut/train_191_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,70_2.jpg,data/wood_species/raw/walnut/train_70_2.jpg,train,data/wood_species/splits/train/walnut/train_70_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1220_2.jpg,data/wood_species/raw/walnut/test_1220_2.jpg,train,data/wood_species/splits/train/walnut/test_1220_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,117_2.jpg,data/wood_species/raw/walnut/train_117_2.jpg,train,data/wood_species/splits/train/walnut/train_117_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,22_2.jpg,data/wood_species/raw/walnut/train_22_2.jpg,train,data/wood_species/splits/train/walnut/train_22_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1270_2.jpg,data/wood_species/raw/walnut/test_1270_2.jpg,train,data/wood_species/splits/train/walnut/test_1270_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,85_2.jpg,data/wood_species/raw/walnut/train_85_2.jpg,train,data/wood_species/splits/train/walnut/train_85_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,92_2.jpg,data/wood_species/raw/walnut/train_92_2.jpg,train,data/wood_species/splits/train/walnut/train_92_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,84_2.jpg,data/wood_species/raw/walnut/train_84_2.jpg,train,data/wood_species/splits/train/walnut/train_84_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1302_2.jpg,data/wood_species/raw/walnut/test_1302_2.jpg,train,data/wood_species/splits/train/walnut/test_1302_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,8_2.jpg,data/wood_species/raw/walnut/train_8_2.jpg,train,data/wood_species/splits/train/walnut/train_8_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,125_2.jpg,data/wood_species/raw/walnut/train_125_2.jpg,train,data/wood_species/splits/train/walnut/train_125_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,49_2.jpg,data/wood_species/raw/walnut/train_49_2.jpg,train,data/wood_species/splits/train/walnut/train_49_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,164_2.jpg,data/wood_species/raw/walnut/train_164_2.jpg,train,data/wood_species/splits/train/walnut/train_164_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,141_2.jpg,data/wood_species/raw/walnut/train_141_2.jpg,train,data/wood_species/splits/train/walnut/train_141_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1229_2.jpg,data/wood_species/raw/walnut/test_1229_2.jpg,train,data/wood_species/splits/train/walnut/test_1229_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,44_2.jpg,data/wood_species/raw/walnut/train_44_2.jpg,train,data/wood_species/splits/train/walnut/train_44_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,41_2.jpg,data/wood_species/raw/walnut/train_41_2.jpg,train,data/wood_species/splits/train/walnut/train_41_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,56_2.jpg,data/wood_species/raw/walnut/train_56_2.jpg,train,data/wood_species/splits/train/walnut/train_56_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,173_2.jpg,data/wood_species/raw/walnut/train_173_2.jpg,train,data/wood_species/splits/train/walnut/train_173_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,123_2.jpg,data/wood_species/raw/walnut/train_123_2.jpg,train,data/wood_species/splits/train/walnut/train_123_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1240_2.jpg,data/wood_species/raw/walnut/test_1240_2.jpg,train,data/wood_species/splits/train/walnut/test_1240_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1310_2.jpg,data/wood_species/raw/walnut/test_1310_2.jpg,train,data/wood_species/splits/train/walnut/test_1310_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,156_2.jpg,data/wood_species/raw/walnut/train_156_2.jpg,train,data/wood_species/splits/train/walnut/train_156_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1282_2.jpg,data/wood_species/raw/walnut/test_1282_2.jpg,train,data/wood_species/splits/train/walnut/test_1282_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1279_2.jpg,data/wood_species/raw/walnut/test_1279_2.jpg,train,data/wood_species/splits/train/walnut/test_1279_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,76_2.jpg,data/wood_species/raw/walnut/train_76_2.jpg,train,data/wood_species/splits/train/walnut/train_76_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,109_2.jpg,data/wood_species/raw/walnut/train_109_2.jpg,train,data/wood_species/splits/train/walnut/train_109_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1218_2.jpg,data/wood_species/raw/walnut/test_1218_2.jpg,train,data/wood_species/splits/train/walnut/test_1218_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1287_2.jpg,data/wood_species/raw/walnut/test_1287_2.jpg,train,data/wood_species/splits/train/walnut/test_1287_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,99_2.jpg,data/wood_species/raw/walnut/train_99_2.jpg,train,data/wood_species/splits/train/walnut/train_99_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,63_2.jpg,data/wood_species/raw/walnut/train_63_2.jpg,train,data/wood_species/splits/train/walnut/train_63_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1306_2.jpg,data/wood_species/raw/walnut/test_1306_2.jpg,train,data/wood_species/splits/train/walnut/test_1306_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,79_2.jpg,data/wood_species/raw/walnut/train_79_2.jpg,train,data/wood_species/splits/train/walnut/train_79_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1292_2.jpg,data/wood_species/raw/walnut/test_1292_2.jpg,train,data/wood_species/splits/train/walnut/test_1292_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,36_2.jpg,data/wood_species/raw/walnut/train_36_2.jpg,train,data/wood_species/splits/train/walnut/train_36_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,131_2.jpg,data/wood_species/raw/walnut/train_131_2.jpg,train,data/wood_species/splits/train/walnut/train_131_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1247_2.jpg,data/wood_species/raw/walnut/test_1247_2.jpg,train,data/wood_species/splits/train/walnut/test_1247_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,148_2.jpg,data/wood_species/raw/walnut/train_148_2.jpg,train,data/wood_species/splits/train/walnut/train_148_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,33_2.jpg,data/wood_species/raw/walnut/train_33_2.jpg,train,data/wood_species/splits/train/walnut/train_33_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1262_2.jpg,data/wood_species/raw/walnut/test_1262_2.jpg,train,data/wood_species/splits/train/walnut/test_1262_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,187_2.jpg,data/wood_species/raw/walnut/train_187_2.jpg,train,data/wood_species/splits/train/walnut/train_187_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,53_2.jpg,data/wood_species/raw/walnut/train_53_2.jpg,train,data/wood_species/splits/train/walnut/train_53_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,150_2.jpg,data/wood_species/raw/walnut/train_150_2.jpg,train,data/wood_species/splits/train/walnut/train_150_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1241_2.jpg,data/wood_species/raw/walnut/test_1241_2.jpg,train,data/wood_species/splits/train/walnut/test_1241_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,43_2.jpg,data/wood_species/raw/walnut/train_43_2.jpg,train,data/wood_species/splits/train/walnut/train_43_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,184_2.jpg,data/wood_species/raw/walnut/train_184_2.jpg,train,data/wood_species/splits/train/walnut/train_184_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,60_2.jpg,data/wood_species/raw/walnut/train_60_2.jpg,train,data/wood_species/splits/train/walnut/train_60_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,23_2.jpg,data/wood_species/raw/walnut/train_23_2.jpg,train,data/wood_species/splits/train/walnut/train_23_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,146_2.jpg,data/wood_species/raw/walnut/train_146_2.jpg,train,data/wood_species/splits/train/walnut/train_146_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1246_2.jpg,data/wood_species/raw/walnut/test_1246_2.jpg,train,data/wood_species/splits/train/walnut/test_1246_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,18_2.jpg,data/wood_species/raw/walnut/train_18_2.jpg,train,data/wood_species/splits/train/walnut/train_18_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,182_2.jpg,data/wood_species/raw/walnut/train_182_2.jpg,train,data/wood_species/splits/train/walnut/train_182_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,192_2.jpg,data/wood_species/raw/walnut/train_192_2.jpg,train,data/wood_species/splits/train/walnut/train_192_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1238_2.jpg,data/wood_species/raw/walnut/test_1238_2.jpg,train,data/wood_species/splits/train/walnut/test_1238_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,30_2.jpg,data/wood_species/raw/walnut/train_30_2.jpg,train,data/wood_species/splits/train/walnut/train_30_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,94_2.jpg,data/wood_species/raw/walnut/train_94_2.jpg,train,data/wood_species/splits/train/walnut/train_94_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1269_2.jpg,data/wood_species/raw/walnut/test_1269_2.jpg,train,data/wood_species/splits/train/walnut/test_1269_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1249_2.jpg,data/wood_species/raw/walnut/test_1249_2.jpg,train,data/wood_species/splits/train/walnut/test_1249_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,132_2.jpg,data/wood_species/raw/walnut/train_132_2.jpg,train,data/wood_species/splits/train/walnut/train_132_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1_2.jpg,data/wood_species/raw/walnut/train_1_2.jpg,train,data/wood_species/splits/train/walnut/train_1_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,42_2.jpg,data/wood_species/raw/walnut/train_42_2.jpg,train,data/wood_species/splits/train/walnut/train_42_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,47_2.jpg,data/wood_species/raw/walnut/train_47_2.jpg,train,data/wood_species/splits/train/walnut/train_47_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,35_2.jpg,data/wood_species/raw/walnut/train_35_2.jpg,train,data/wood_species/splits/train/walnut/train_35_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,199_2.jpg,data/wood_species/raw/walnut/train_199_2.jpg,train,data/wood_species/splits/train/walnut/train_199_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,103_2.jpg,data/wood_species/raw/walnut/train_103_2.jpg,train,data/wood_species/splits/train/walnut/train_103_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,20_2.jpg,data/wood_species/raw/walnut/train_20_2.jpg,train,data/wood_species/splits/train/walnut/train_20_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,52_2.jpg,data/wood_species/raw/walnut/train_52_2.jpg,train,data/wood_species/splits/train/walnut/train_52_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1234_2.jpg,data/wood_species/raw/walnut/test_1234_2.jpg,train,data/wood_species/splits/train/walnut/test_1234_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,121_2.jpg,data/wood_species/raw/walnut/train_121_2.jpg,train,data/wood_species/splits/train/walnut/train_121_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1217_2.jpg,data/wood_species/raw/walnut/test_1217_2.jpg,train,data/wood_species/splits/train/walnut/test_1217_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,193_2.jpg,data/wood_species/raw/walnut/train_193_2.jpg,train,data/wood_species/splits/train/walnut/train_193_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,102_2.jpg,data/wood_species/raw/walnut/train_102_2.jpg,train,data/wood_species/splits/train/walnut/train_102_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,166_2.jpg,data/wood_species/raw/walnut/train_166_2.jpg,train,data/wood_species/splits/train/walnut/train_166_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1307_2.jpg,data/wood_species/raw/walnut/test_1307_2.jpg,train,data/wood_species/splits/train/walnut/test_1307_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,11_2.jpg,data/wood_species/raw/walnut/train_11_2.jpg,train,data/wood_species/splits/train/walnut/train_11_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,1260_2.jpg,data/wood_species/raw/walnut/test_1260_2.jpg,train,data/wood_species/splits/train/walnut/test_1260_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,143_2.jpg,data/wood_species/raw/walnut/train_143_2.jpg,train,data/wood_species/splits/train/walnut/train_143_2.jpg,200,200,3,42
WOOD-AUTH,Category 2 (Walnut),walnut,45_2.jpg,data/wood_species/raw/walnut/train_45_2.jpg,train,data/wood_species/splits/train/walnut/train_45_2.jpg,200,200,3,42
