source_dataset,source_species,project_species,original_filename,destination_filename,destination_path,image_width,image_height,channels,file_size_bytes
WOOD-AUTH,Category 4 (Oak),oak,74_4.jpg,train_74_4.jpg,data/wood_species/raw/oak/train_74_4.jpg,200,200,3,9009
WOOD-AUTH,Category 4 (Oak),oak,75_4.jpg,train_75_4.jpg,data/wood_species/raw/oak/train_75_4.jpg,200,200,3,8943
WOOD-AUTH,Category 4 (Oak),oak,76_4.jpg,train_76_4.jpg,data/wood_species/raw/oak/train_76_4.jpg,200,200,3,8681
WOOD-AUTH,Category 4 (Oak),oak,77_4.jpg,train_77_4.jpg,data/wood_species/raw/oak/train_77_4.jpg,200,200,3,8822
WOOD-AUTH,Category 4 (Oak),oak,78_4.jpg,train_78_4.jpg,data/wood_species/raw/oak/train_78_4.jpg,200,200,3,8885
WOOD-AUTH,Category 4 (Oak),oak,79_4.jpg,train_79_4.jpg,data/wood_species/raw/oak/train_79_4.jpg,200,200,3,8563
WOOD-AUTH,Category 4 (Oak),oak,8_4.jpg,train_8_4.jpg,data/wood_species/raw/oak/train_8_4.jpg,200,200,3,5687
WOOD-AUTH,Category 4 (Oak),oak,80_4.jpg,train_80_4.jpg,data/wood_species/raw/oak/train_80_4.jpg,200,200,3,8604
WOOD-AUTH,Category 4 (Oak),oak,81_4.jpg,train_81_4.jpg,data/wood_species/raw/oak/train_81_4.jpg,200,200,3,8744
WOOD-AUTH,Category 4 (Oak),oak,82_4.jpg,train_82_4.jpg,data/wood_species/raw/oak/train_82_4.jpg,200,200,3,9082
WOOD-AUTH,Category 4 (Oak),oak,83_4.jpg,train_83_4.jpg,data/wood_species/raw/oak/train_83_4.jpg,200,200,3,8994
WOOD-AUTH,Category 4 (Oak),oak,84_4.jpg,train_84_4.jpg,data/wood_species/raw/oak/train_84_4.jpg,200,200,3,9177
WOOD-AUTH,Category 4 (Oak),oak,85_4.jpg,train_85_4.jpg,data/wood_species/raw/oak/train_85_4.jpg,200,200,3,5711
WOOD-AUTH,Category 4 (Oak),oak,86_4.jpg,train_86_4.jpg,data/wood_species/raw/oak/train_86_4.jpg,200,200,3,6118
WOOD-AUTH,Category 4 (Oak),oak,87_4.jpg,train_87_4.jpg,data/wood_species/raw/oak/train_87_4.jpg,200,200,3,6095
WOOD-AUTH,Category 4 (Oak),oak,88_4.jpg,train_88_4.jpg,data/wood_species/raw/oak/train_88_4.jpg,200,200,3,5740
WOOD-AUTH,Category 4 (Oak),oak,89_4.jpg,train_89_4.jpg,data/wood_species/raw/oak/train_89_4.jpg,200,200,3,5692
WOOD-AUTH,Category 4 (Oak),oak,9_4.jpg,train_9_4.jpg,data/wood_species/raw/oak/train_9_4.jpg,200,200,3,6775
WOOD-AUTH,Category 4 (Oak),oak,90_4.jpg,train_90_4.jpg,data/wood_species/raw/oak/train_90_4.jpg,200,200,3,5379
WOOD-AUTH,Category 4 (Oak),oak,91_4.jpg,train_91_4.jpg,data/wood_species/raw/oak/train_91_4.jpg,200,200,3,5540
WOOD-AUTH,Category 4 (Oak),oak,92_4.jpg,train_92_4.jpg,data/wood_species/raw/oak/train_92_4.jpg,200,200,3,5159
WOOD-AUTH,Category 4 (Oak),oak,93_4.jpg,train_93_4.jpg,data/wood_species/raw/oak/train_93_4.jpg,200,200,3,5986
WOOD-AUTH,Category 4 (Oak),oak,94_4.jpg,train_94_4.jpg,data/wood_species/raw/oak/train_94_4.jpg,200,200,3,5456
WOOD-AUTH,Category 4 (Oak),oak,95_4.jpg,train_95_4.jpg,data/wood_species/raw/oak/train_95_4.jpg,200,200,3,5648
WOOD-AUTH,Category 4 (Oak),oak,96_4.jpg,train_96_4.jpg,data/wood_species/raw/oak/train_96_4.jpg,200,200,3,5348
WOOD-AUTH,Category 4 (Oak),oak,97_4.jpg,train_97_4.jpg,data/wood_species/raw/oak/train_97_4.jpg,200,200,3,4769
WOOD-AUTH,Category 4 (Oak),oak,98_4.jpg,train_98_4.jpg,data/wood_species/raw/oak/train_98_4.jpg,200,200,3,5080
WOOD-AUTH,Category 4 (Oak),oak,99_4.jpg,train_99_4.jpg,data/wood_species/raw/oak/train_99_4.jpg,200,200,3,5496
WOOD-AUTH,Category 8 (Pine),pine,1_8.jpg,train_1_8.jpg,data/wood_species/raw/pine/train_1_8.jpg,200,200,3,6374
WOOD-AUTH,Category 8 (Pine),pine,10_8.jpg,train_10_8.jpg,data/wood_species/raw/pine/train_10_8.jpg,200,200,3,5752
WOOD-AUTH,Category 8 (Pine),pine,100_8.jpg,train_100_8.jpg,data/wood_species/raw/pine/train_100_8.jpg,200,200,3,6247
WOOD-AUTH,Category 8 (Pine),pine,101_8.jpg,train_101_8.jpg,data/wood_species/raw/pine/train_101_8.jpg,200,200,3,5229
WOOD-AUTH,Category 8 (Pine),pine,102_8.jpg,train_102_8.jpg,data/wood_species/raw/pine/train_102_8.jpg,200,200,3,5223
WOOD-AUTH,Category 8 (Pine),pine,103_8.jpg,train_103_8.jpg,data/wood_species/raw/pine/train_103_8.jpg,200,200,3,5174
WOOD-AUTH,Category 8 (Pine),pine,104_8.jpg,train_104_8.jpg,data/wood_species/raw/pine/train_104_8.jpg,200,200,3,5266
WOOD-AUTH,Category 8 (Pine),pine,105_8.jpg,train_105_8.jpg,data/wood_species/raw/pine/train_105_8.jpg,200,200,3,5385
WOOD-AUTH,Category 8 (Pine),pine,106_8.jpg,train_106_8.jpg,data/wood_species/raw/pine/train_106_8.jpg,200,200,3,5301
WOOD-AUTH,Category 8 (Pine),pine,107_8.jpg,train_107_8.jpg,data/wood_species/raw/pine/train_107_8.jpg,200,200,3,5330
WOOD-AUTH,Category 8 (Pine),pine,108_8.jpg,train_108_8.jpg,data/wood_species/raw/pine/train_108_8.jpg,200,200,3,5065
WOOD-AUTH,Category 8 (Pine),pine,109_8.jpg,train_109_8.jpg,data/wood_species/raw/pine/train_109_8.jpg,200,200,3,5490
WOOD-AUTH,Category 8 (Pine),pine,11_8.jpg,train_11_8.jpg,data/wood_species/raw/pine/train_11_8.jpg,200,200,3,5598
WOOD-AUTH,Category 8 (Pine),pine,110_8.jpg,train_110_8.jpg,data/wood_species/raw/pine/train_110_8.jpg,200,200,3,5350
WOOD-AUTH,Category 8 (Pine),pine,111_8.jpg,train_111_8.jpg,data/wood_species/raw/pine/train_111_8.jpg,200,200,3,5120
WOOD-AUTH,Category 8 (Pine),pine,112_8.jpg,train_112_8.jpg,data/wood_species/raw/pine/train_112_8.jpg,200,200,3,5214
WOOD-AUTH,Category 8 (Pine),pine,113_8.jpg,train_113_8.jpg,data/wood_species/raw/pine/train_113_8.jpg,200,200,3,5250
WOOD-AUTH,Category 8 (Pine),pine,114_8.jpg,train_114_8.jpg,data/wood_species/raw/pine/train_114_8.jpg,200,200,3,5292
WOOD-AUTH,Category 8 (Pine),pine,115_8.jpg,train_115_8.jpg,data/wood_species/raw/pine/train_115_8.jpg,200,200,3,5397
WOOD-AUTH,Category 8 (Pine),pine,116_8.jpg,train_116_8.jpg,data/wood_species/raw/pine/train_116_8.jpg,200,200,3,5210
WOOD-AUTH,Category 8 (Pine),pine,117_8.jpg,train_117_8.jpg,data/wood_species/raw/pine/train_117_8.jpg,200,200,3,5252
WOOD-AUTH,Category 8 (Pine),pine,118_8.jpg,train_118_8.jpg,data/wood_species/raw/pine/train_118_8.jpg,200,200,3,5292
WOOD-AUTH,Category 8 (Pine),pine,119_8.jpg,train_119_8.jpg,data/wood_species/raw/pine/train_119_8.jpg,200,200,3,4920
WOOD-AUTH,Category 8 (Pine),pine,12_8.jpg,train_12_8.jpg,data/wood_species/raw/pine/train_12_8.jpg,200,200,3,5594
WOOD-AUTH,Category 8 (Pine),pine,120_8.jpg,train_120_8.jpg,data/wood_species/raw/pine/train_120_8.jpg,200,200,3,4986
WOOD-AUTH,Category 8 (Pine),pine,121_8.jpg,train_121_8.jpg,data/wood_species/raw/pine/train_121_8.jpg,200,200,3,5253
WOOD-AUTH,Category 8 (Pine),pine,122_8.jpg,train_122_8.jpg,data/wood_species/raw/pine/train_122_8.jpg,200,200,3,5091
WOOD-AUTH,Category 8 (Pine),pine,123_8.jpg,train_123_8.jpg,data/wood_species/raw/pine/train_123_8.jpg,200,200,3,5253
WOOD-AUTH,Category 8 (Pine),pine,124_8.jpg,train_124_8.jpg,data/wood_species/raw/pine/train_124_8.jpg,200,200,3,4996
WOOD-AUTH,Category 8 (Pine),pine,125_8.jpg,train_125_8.jpg,data/wood_species/raw/pine/train_125_8.jpg,200,200,3,5956
WOOD-AUTH,Category 8 (Pine),pine,126_8.jpg,train_126_8.jpg,data/wood_species/raw/pine/train_126_8.jpg,200,200,3,5483
WOOD-AUTH,Category 8 (Pine),pine,127_8.jpg,train_127_8.jpg,data/wood_species/raw/pine/train_127_8.jpg,200,200,3,5946
WOOD-AUTH,Category 8 (Pine),pine,128_8.jpg,train_128_8.jpg,data/wood_species/raw/pine/train_128_8.jpg,200,200,3,5571
WOOD-AUTH,Category 8 (Pine),pine,129_8.jpg,train_129_8.jpg,data/wood_species/raw/pine/train_129_8.jpg,200,200,3,6228
WOOD-AUTH,Category 8 (Pine),pine,13_8.jpg,train_13_8.jpg,data/wood_species/raw/pine/train_13_8.jpg,200,200,3,3839
WOOD-AUTH,Category 8 (Pine),pine,130_8.jpg,train_130_8.jpg,data/wood_species/raw/pine/train_130_8.jpg,200,200,3,5940
WOOD-AUTH,Category 8 (Pine),pine,131_8.jpg,train_131_8.jpg,data/wood_species/raw/pine/train_131_8.jpg,200,200,3,5962
WOOD-AUTH,Category 8 (Pine),pine,132_8.jpg,train_132_8.jpg,data/wood_species/raw/pine/train_132_8.jpg,200,200,3,6027
WOOD-AUTH,Category 8 (Pine),pine,133_8.jpg,train_133_8.jpg,data/wood_species/raw/pine/train_133_8.jpg,200,200,3,6116
WOOD-AUTH,Category 8 (Pine),pine,134_8.jpg,train_134_8.jpg,data/wood_species/raw/pine/train_134_8.jpg,200,200,3,5912
WOOD-AUTH,Category 8 (Pine),pine,135_8.jpg,train_135_8.jpg,data/wood_species/raw/pine/train_135_8.jpg,200,200,3,6467
WOOD-AUTH,Category 8 (Pine),pine,136_8.jpg,train_136_8.jpg,data/wood_species/raw/pine/train_136_8.jpg,200,200,3,5744
WOOD-AUTH,Category 8 (Pine),pine,137_8.jpg,train_137_8.jpg,data/wood_species/raw/pine/train_137_8.jpg,200,200,3,5791
WOOD-AUTH,Category 8 (Pine),pine,138_8.jpg,train_138_8.jpg,data/wood_species/raw/pine/train_138_8.jpg,200,200,3,5773
WOOD-AUTH,Category 8 (Pine),pine,139_8.jpg,train_139_8.jpg,data/wood_species/raw/pine/train_139_8.jpg,200,200,3,5847
WOOD-AUTH,Category 8 (Pine),pine,14_8.jpg,train_14_8.jpg,data/wood_species/raw/pine/train_14_8.jpg,200,200,3,4094
WOOD-AUTH,Category 8 (Pine),pine,140_8.jpg,train_140_8.jpg,data/wood_species/raw/pine/train_140_8.jpg,200,200,3,5708
WOOD-AUTH,Category 8 (Pine),pine,141_8.jpg,train_141_8.jpg,data/wood_species/raw/pine/train_141_8.jpg,200,200,3,5914
WOOD-AUTH,Category 8 (Pine),pine,142_8.jpg,train_142_8.jpg,data/wood_species/raw/pine/train_142_8.jpg,200,200,3,5996
WOOD-AUTH,Category 8 (Pine),pine,143_8.jpg,train_143_8.jpg,data/wood_species/raw/pine/train_143_8.jpg,200,200,3,5965
WOOD-AUTH,Category 8 (Pine),pine,144_8.jpg,train_144_8.jpg,data/wood_species/raw/pine/train_144_8.jpg,200,200,3,5964
WOOD-AUTH,Category 8 (Pine),pine,145_8.jpg,train_145_8.jpg,data/wood_species/raw/pine/train_145_8.jpg,200,200,3,8080
WOOD-AUTH,Category 8 (Pine),pine,146_8.jpg,train_146_8.jpg,data/wood_species/raw/pine/train_146_8.jpg,200,200,3,8195
WOOD-AUTH,Category 8 (Pine),pine,147_8.jpg,train_147_8.jpg,data/wood_species/raw/pine/train_147_8.jpg,200,200,3,8204
WOOD-AUTH,Category 8 (Pine),pine,148_8.jpg,train_148_8.jpg,data/wood_species/raw/pine/train_148_8.jpg,200,200,3,8051
WOOD-AUTH,Category 8 (Pine),pine,149_8.jpg,train_149_8.jpg,data/wood_species/raw/pine/train_149_8.jpg,200,200,3,8369
WOOD-AUTH,Category 8 (Pine),pine,15_8.jpg,train_15_8.jpg,data/wood_species/raw/pine/train_15_8.jpg,200,200,3,3590
WOOD-AUTH,Category 8 (Pine),pine,150_8.jpg,train_150_8.jpg,data/wood_species/raw/pine/train_150_8.jpg,200,200,3,8091
WOOD-AUTH,Category 8 (Pine),pine,151_8.jpg,train_151_8.jpg,data/wood_species/raw/pine/train_151_8.jpg,200,200,3,8363
WOOD-AUTH,Category 8 (Pine),pine,152_8.jpg,train_152_8.jpg,data/wood_species/raw/pine/train_152_8.jpg,200,200,3,8180
WOOD-AUTH,Category 8 (Pine),pine,153_8.jpg,train_153_8.jpg,data/wood_species/raw/pine/train_153_8.jpg,200,200,3,8164
WOOD-AUTH,Category 8 (Pine),pine,154_8.jpg,train_154_8.jpg,data/wood_species/raw/pine/train_154_8.jpg,200,200,3,8072
WOOD-AUTH,Category 8 (Pine),pine,155_8.jpg,train_155_8.jpg,data/wood_species/raw/pine/train_155_8.jpg,200,200,3,7937
WOOD-AUTH,Category 8 (Pine),pine,156_8.jpg,train_156_8.jpg,data/wood_species/raw/pine/train_156_8.jpg,200,200,3,7947
WOOD-AUTH,Category 8 (Pine),pine,157_8.jpg,train_157_8.jpg,data/wood_species/raw/pine/train_157_8.jpg,200,200,3,5461
WOOD-AUTH,Category 8 (Pine),pine,158_8.jpg,train_158_8.jpg,data/wood_species/raw/pine/train_158_8.jpg,200,200,3,5357
WOOD-AUTH,Category 8 (Pine),pine,159_8.jpg,train_159_8.jpg,data/wood_species/raw/pine/train_159_8.jpg,200,200,3,5559
WOOD-AUTH,Category 8 (Pine),pine,16_8.jpg,train_16_8.jpg,data/wood_species/raw/pine/train_16_8.jpg,200,200,3,3896
WOOD-AUTH,Category 8 (Pine),pine,160_8.jpg,train_160_8.jpg,data/wood_species/raw/pine/train_160_8.jpg,200,200,3,5586
WOOD-AUTH,Category 8 (Pine),pine,161_8.jpg,train_161_8.jpg,data/wood_species/raw/pine/train_161_8.jpg,200,200,3,5871
WOOD-AUTH,Category 8 (Pine),pine,162_8.jpg,train_162_8.jpg,data/wood_species/raw/pine/train_162_8.jpg,200,200,3,6068
WOOD-AUTH,Category 8 (Pine),pine,163_8.jpg,train_163_8.jpg,data/wood_species/raw/pine/train_163_8.jpg,200,200,3,5992
WOOD-AUTH,Category 8 (Pine),pine,164_8.jpg,train_164_8.jpg,data/wood_species/raw/pine/train_164_8.jpg,200,200,3,6189
WOOD-AUTH,Category 8 (Pine),pine,165_8.jpg,train_165_8.jpg,data/wood_species/raw/pine/train_165_8.jpg,200,200,3,6095
WOOD-AUTH,Category 8 (Pine),pine,166_8.jpg,train_166_8.jpg,data/wood_species/raw/pine/train_166_8.jpg,200,200,3,6165
WOOD-AUTH,Category 8 (Pine),pine,167_8.jpg,train_167_8.jpg,data/wood_species/raw/pine/train_167_8.jpg,200,200,3,6276
WOOD-AUTH,Category 8 (Pine),pine,168_8.jpg,train_168_8.jpg,data/wood_species/raw/pine/train_168_8.jpg,200,200,3,6248
WOOD-AUTH,Category 8 (Pine),pine,169_8.jpg,train_169_8.jpg,data/wood_species/raw/pine/train_169_8.jpg,200,200,3,4855
WOOD-AUTH,Category 8 (Pine),pine,17_8.jpg,train_17_8.jpg,data/wood_species/raw/pine/train_17_8.jpg,200,200,3,4116
WOOD-AUTH,Category 8 (Pine),pine,170_8.jpg,train_170_8.jpg,data/wood_species/raw/pine/train_170_8.jpg,200,200,3,4655
WOOD-AUTH,Category 8 (Pine),pine,171_8.jpg,train_171_8.jpg,data/wood_species/raw/pine/train_171_8.jpg,200,200,3,5479
WOOD-AUTH,Category 8 (Pine),pine,172_8.jpg,train_172_8.jpg,data/wood_species/raw/pine/train_172_8.jpg,200,200,3,5327
WOOD-AUTH,Category 8 (Pine),pine,173_8.jpg,train_173_8.jpg,data/wood_species/raw/pine/train_173_8.jpg,200,200,3,4920
WOOD-AUTH,Category 8 (Pine),pine,174_8.jpg,train_174_8.jpg,data/wood_species/raw/pine/train_174_8.jpg,200,200,3,5082
WOOD-AUTH,Category 8 (Pine),pine,175_8.jpg,train_175_8.jpg,data/wood_species/raw/pine/train_175_8.jpg,200,200,3,4812
WOOD-AUTH,Category 8 (Pine),pine,176_8.jpg,train_176_8.jpg,data/wood_species/raw/pine/train_176_8.jpg,200,200,3,4942
WOOD-AUTH,Category 8 (Pine),pine,177_8.jpg,train_177_8.jpg,data/wood_species/raw/pine/train_177_8.jpg,200,200,3,6228
WOOD-AUTH,Category 8 (Pine),pine,178_8.jpg,train_178_8.jpg,data/wood_species/raw/pine/train_178_8.jpg,200,200,3,6194
WOOD-AUTH,Category 8 (Pine),pine,179_8.jpg,train_179_8.jpg,data/wood_species/raw/pine/train_179_8.jpg,200,200,3,5971
WOOD-AUTH,Category 8 (Pine),pine,18_8.jpg,train_18_8.jpg,data/wood_species/raw/pine/train_18_8.jpg,200,200,3,4116
WOOD-AUTH,Category 8 (Pine),pine,180_8.jpg,train_180_8.jpg,data/wood_species/raw/pine/train_180_8.jpg,200,200,3,6020
WOOD-AUTH,Category 8 (Pine),pine,181_8.jpg,train_181_8.jpg,data/wood_species/raw/pine/train_181_8.jpg,200,200,3,4843
WOOD-AUTH,Category 8 (Pine),pine,182_8.jpg,train_182_8.jpg,data/wood_species/raw/pine/train_182_8.jpg,200,200,3,5226
WOOD-AUTH,Category 8 (Pine),pine,183_8.jpg,train_183_8.jpg,data/wood_species/raw/pine/train_183_8.jpg,200,200,3,4627
WOOD-AUTH,Category 8 (Pine),pine,184_8.jpg,train_184_8.jpg,data/wood_species/raw/pine/train_184_8.jpg,200,200,3,4896
WOOD-AUTH,Category 8 (Pine),pine,185_8.jpg,train_185_8.jpg,data/wood_species/raw/pine/train_185_8.jpg,200,200,3,4715
WOOD-AUTH,Category 8 (Pine),pine,186_8.jpg,train_186_8.jpg,data/wood_species/raw/pine/train_186_8.jpg,200,200,3,4919
WOOD-AUTH,Category 8 (Pine),pine,187_8.jpg,train_187_8.jpg,data/wood_species/raw/pine/train_187_8.jpg,200,200,3,4129
WOOD-AUTH,Category 8 (Pine),pine,188_8.jpg,train_188_8.jpg,data/wood_species/raw/pine/train_188_8.jpg,200,200,3,4110
WOOD-AUTH,Category 8 (Pine),pine,189_8.jpg,train_189_8.jpg,data/wood_species/raw/pine/train_189_8.jpg,200,200,3,3796
WOOD-AUTH,Category 8 (Pine),pine,19_8.jpg,train_19_8.jpg,data/wood_species/raw/pine/train_19_8.jpg,200,200,3,4188
WOOD-AUTH,Category 8 (Pine),pine,190_8.jpg,train_190_8.jpg,data/wood_species/raw/pine/train_190_8.jpg,200,200,3,4237
WOOD-AUTH,Category 8 (Pine),pine,191_8.jpg,train_191_8.jpg,data/wood_species/raw/pine/train_191_8.jpg,200,200,3,4261
WOOD-AUTH,Category 8 (Pine),pine,192_8.jpg,train_192_8.jpg,data/wood_species/raw/pine/train_192_8.jpg,200,200,3,4665
WOOD-AUTH,Category 8 (Pine),pine,193_8.jpg,train_193_8.jpg,data/wood_species/raw/pine/train_193_8.jpg,200,200,3,5000
WOOD-AUTH,Category 8 (Pine),pine,194_8.jpg,train_194_8.jpg,data/wood_species/raw/pine/train_194_8.jpg,200,200,3,5268
WOOD-AUTH,Category 8 (Pine),pine,195_8.jpg,train_195_8.jpg,data/wood_species/raw/pine/train_195_8.jpg,200,200,3,5151
WOOD-AUTH,Category 8 (Pine),pine,196_8.jpg,train_196_8.jpg,data/wood_species/raw/pine/train_196_8.jpg,200,200,3,5257
WOOD-AUTH,Category 8 (Pine),pine,197_8.jpg,train_197_8.jpg,data/wood_species/raw/pine/train_197_8.jpg,200,200,3,5514
WOOD-AUTH,Category 8 (Pine),pine,198_8.jpg,train_198_8.jpg,data/wood_species/raw/pine/train_198_8.jpg,200,200,3,5734
WOOD-AUTH,Category 8 (Pine),pine,199_8.jpg,train_199_8.jpg,data/wood_species/raw/pine/train_199_8.jpg,200,200,3,5375
WOOD-AUTH,Category 8 (Pine),pine,2_8.jpg,train_2_8.jpg,data/wood_species/raw/pine/train_2_8.jpg,200,200,3,6487
WOOD-AUTH,Category 8 (Pine),pine,20_8.jpg,train_20_8.jpg,data/wood_species/raw/pine/train_20_8.jpg,200,200,3,4322
WOOD-AUTH,Category 8 (Pine),pine,200_8.jpg,train_200_8.jpg,data/wood_species/raw/pine/train_200_8.jpg,200,200,3,5459
WOOD-AUTH,Category 8 (Pine),pine,201_8.jpg,train_201_8.jpg,data/wood_species/raw/pine/train_201_8.jpg,200,200,3,5942
WOOD-AUTH,Category 8 (Pine),pine,202_8.jpg,train_202_8.jpg,data/wood_species/raw/pine/train_202_8.jpg,200,200,3,5713
WOOD-AUTH,Category 8 (Pine),pine,203_8.jpg,train_203_8.jpg,data/wood_species/raw/pine/train_203_8.jpg,200,200,3,5758
WOOD-AUTH,Category 8 (Pine),pine,204_8.jpg,train_204_8.jpg,data/wood_species/raw/pine/train_204_8.jpg,200,200,3,5498
WOOD-AUTH,Category 8 (Pine),pine,205_8.jpg,train_205_8.jpg,data/wood_species/raw/pine/train_205_8.jpg,200,200,3,6503
WOOD-AUTH,Category 8 (Pine),pine,206_8.jpg,train_206_8.jpg,data/wood_species/raw/pine/train_206_8.jpg,200,200,3,6659
WOOD-AUTH,Category 8 (Pine),pine,207_8.jpg,train_207_8.jpg,data/wood_species/raw/pine/train_207_8.jpg,200,200,3,6164
WOOD-AUTH,Category 8 (Pine),pine,208_8.jpg,train_208_8.jpg,data/wood_species/raw/pine/train_208_8.jpg,200,200,3,6325
WOOD-AUTH,Category 8 (Pine),pine,209_8.jpg,train_209_8.jpg,data/wood_species/raw/pine/train_209_8.jpg,200,200,3,6199
WOOD-AUTH,Category 8 (Pine),pine,21_8.jpg,train_21_8.jpg,data/wood_species/raw/pine/train_21_8.jpg,200,200,3,4535
WOOD-AUTH,Category 8 (Pine),pine,210_8.jpg,train_210_8.jpg,data/wood_species/raw/pine/train_210_8.jpg,200,200,3,6209
WOOD-AUTH,Category 8 (Pine),pine,211_8.jpg,train_211_8.jpg,data/wood_species/raw/pine/train_211_8.jpg,200,200,3,6060
WOOD-AUTH,Category 8 (Pine),pine,212_8.jpg,train_212_8.jpg,data/wood_species/raw/pine/train_212_8.jpg,200,200,3,6010
WOOD-AUTH,Category 8 (Pine),pine,213_8.jpg,train_213_8.jpg,data/wood_species/raw/pine/train_213_8.jpg,200,200,3,7805
WOOD-AUTH,Category 8 (Pine),pine,214_8.jpg,train_214_8.jpg,data/wood_species/raw/pine/train_214_8.jpg,200,200,3,7376
WOOD-AUTH,Category 8 (Pine),pine,215_8.jpg,train_215_8.jpg,data/wood_species/raw/pine/train_215_8.jpg,200,200,3,7848
WOOD-AUTH,Category 8 (Pine),pine,216_8.jpg,train_216_8.jpg,data/wood_species/raw/pine/train_216_8.jpg,200,200,3,7680
WOOD-AUTH,Category 8 (Pine),pine,217_8.jpg,train_217_8.jpg,data/wood_species/raw/pine/train_217_8.jpg,200,200,3,7569
WOOD-AUTH,Category 8 (Pine),pine,218_8.jpg,train_218_8.jpg,data/wood_species/raw/pine/train_218_8.jpg,200,200,3,7845
WOOD-AUTH,Category 8 (Pine),pine,219_8.jpg,train_219_8.jpg,data/wood_species/raw/pine/train_219_8.jpg,200,200,3,7395
WOOD-AUTH,Category 8 (Pine),pine,22_8.jpg,train_22_8.jpg,data/wood_species/raw/pine/train_22_8.jpg,200,200,3,4354
WOOD-AUTH,Category 8 (Pine),pine,220_8.jpg,train_220_8.jpg,data/wood_species/raw/pine/train_220_8.jpg,200,200,3,7666
WOOD-AUTH,Category 8 (Pine),pine,221_8.jpg,train_221_8.jpg,data/wood_species/raw/pine/train_221_8.jpg,200,200,3,7281
WOOD-AUTH,Category 8 (Pine),pine,222_8.jpg,train_222_8.jpg,data/wood_species/raw/pine/train_222_8.jpg,200,200,3,7405
WOOD-AUTH,Category 8 (Pine),pine,223_8.jpg,train_223_8.jpg,data/wood_species/raw/pine/train_223_8.jpg,200,200,3,7036
WOOD-AUTH,Category 8 (Pine),pine,224_8.jpg,train_224_8.jpg,data/wood_species/raw/pine/train_224_8.jpg,200,200,3,7253
WOOD-AUTH,Category 8 (Pine),pine,23_8.jpg,train_23_8.jpg,data/wood_species/raw/pine/train_23_8.jpg,200,200,3,4508
WOOD-AUTH,Category 8 (Pine),pine,24_8.jpg,train_24_8.jpg,data/wood_species/raw/pine/train_24_8.jpg,200,200,3,4557
WOOD-AUTH,Category 8 (Pine),pine,25_8.jpg,train_25_8.jpg,data/wood_species/raw/pine/train_25_8.jpg,200,200,3,4420
WOOD-AUTH,Category 8 (Pine),pine,26_8.jpg,train_26_8.jpg,data/wood_species/raw/pine/train_26_8.jpg,200,200,3,4454
WOOD-AUTH,Category 8 (Pine),pine,27_8.jpg,train_27_8.jpg,data/wood_species/raw/pine/train_27_8.jpg,200,200,3,4556
WOOD-AUTH,Category 8 (Pine),pine,28_8.jpg,train_28_8.jpg,data/wood_species/raw/pine/train_28_8.jpg,200,200,3,4315
WOOD-AUTH,Category 8 (Pine),pine,29_8.jpg,train_29_8.jpg,data/wood_species/raw/pine/train_29_8.jpg,200,200,3,4067
WOOD-AUTH,Category 8 (Pine),pine,3_8.jpg,train_3_8.jpg,data/wood_species/raw/pine/train_3_8.jpg,200,200,3,6055
WOOD-AUTH,Category 8 (Pine),pine,30_8.jpg,train_30_8.jpg,data/wood_species/raw/pine/train_30_8.jpg,200,200,3,4022
WOOD-AUTH,Category 8 (Pine),pine,31_8.jpg,train_31_8.jpg,data/wood_species/raw/pine/train_31_8.jpg,200,200,3,4198
WOOD-AUTH,Category 8 (Pine),pine,32_8.jpg,train_32_8.jpg,data/wood_species/raw/pine/train_32_8.jpg,200,200,3,4012
WOOD-AUTH,Category 8 (Pine),pine,33_8.jpg,train_33_8.jpg,data/wood_species/raw/pine/train_33_8.jpg,200,200,3,4513
WOOD-AUTH,Category 8 (Pine),pine,34_8.jpg,train_34_8.jpg,data/wood_species/raw/pine/train_34_8.jpg,200,200,3,4684
WOOD-AUTH,Category 8 (Pine),pine,35_8.jpg,train_35_8.jpg,data/wood_species/raw/pine/train_35_8.jpg,200,200,3,4658
WOOD-AUTH,Category 8 (Pine),pine,36_8.jpg,train_36_8.jpg,data/wood_species/raw/pine/train_36_8.jpg,200,200,3,4835
WOOD-AUTH,Category 8 (Pine),pine,37_8.jpg,train_37_8.jpg,data/wood_species/raw/pine/train_37_8.jpg,200,200,3,5009
WOOD-AUTH,Category 8 (Pine),pine,38_8.jpg,train_38_8.jpg,data/wood_species/raw/pine/train_38_8.jpg,200,200,3,5054
WOOD-AUTH,Category 8 (Pine),pine,39_8.jpg,train_39_8.jpg,data/wood_species/raw/pine/train_39_8.jpg,200,200,3,5017
WOOD-AUTH,Category 8 (Pine),pine,4_8.jpg,train_4_8.jpg,data/wood_species/raw/pine/train_4_8.jpg,200,200,3,6409
WOOD-AUTH,Category 8 (Pine),pine,40_8.jpg,train_40_8.jpg,data/wood_species/raw/pine/train_40_8.jpg,200,200,3,5259
WOOD-AUTH,Category 8 (Pine),pine,41_8.jpg,train_41_8.jpg,data/wood_species/raw/pine/train_41_8.jpg,200,200,3,5868
WOOD-AUTH,Category 8 (Pine),pine,42_8.jpg,train_42_8.jpg,data/wood_species/raw/pine/train_42_8.jpg,200,200,3,5629
WOOD-AUTH,Category 8 (Pine),pine,43_8.jpg,train_43_8.jpg,data/wood_species/raw/pine/train_43_8.jpg,200,200,3,6314
