source_dataset,source_split,source_category,species,original_filename,destination_filename,destination_path,image_width,image_height,channels,file_size_bytes
WOOD-AUTH,test,8,pine,2719_8.jpg,test_2719_8.jpg,data/wood_species/raw/pine/test_2719_8.jpg,200,200,3,4622
WOOD-AUTH,test,8,pine,2720_8.jpg,test_2720_8.jpg,data/wood_species/raw/pine/test_2720_8.jpg,200,200,3,4675
WOOD-AUTH,test,8,pine,2721_8.jpg,test_2721_8.jpg,data/wood_species/raw/pine/test_2721_8.jpg,200,200,3,4017
WOOD-AUTH,test,8,pine,2722_8.jpg,test_2722_8.jpg,data/wood_species/raw/pine/test_2722_8.jpg,200,200,3,4477
WOOD-AUTH,test,8,pine,2723_8.jpg,test_2723_8.jpg,data/wood_species/raw/pine/test_2723_8.jpg,200,200,3,4420
WOOD-AUTH,test,8,pine,2724_8.jpg,test_2724_8.jpg,data/wood_species/raw/pine/test_2724_8.jpg,200,200,3,4509
WOOD-AUTH,test,8,pine,2725_8.jpg,test_2725_8.jpg,data/wood_species/raw/pine/test_2725_8.jpg,200,200,3,5342
WOOD-AUTH,test,8,pine,2726_8.jpg,test_2726_8.jpg,data/wood_species/raw/pine/test_2726_8.jpg,200,200,3,5219
WOOD-AUTH,test,8,pine,2727_8.jpg,test_2727_8.jpg,data/wood_species/raw/pine/test_2727_8.jpg,200,200,3,5405
WOOD-AUTH,test,8,pine,2728_8.jpg,test_2728_8.jpg,data/wood_species/raw/pine/test_2728_8.jpg,200,200,3,5569
WOOD-AUTH,train,2,walnut,1_2.jpg,train_1_2.jpg,data/wood_species/raw/walnut/train_1_2.jpg,200,200,3,4977
WOOD-AUTH,train,2,walnut,10_2.jpg,train_10_2.jpg,data/wood_species/raw/walnut/train_10_2.jpg,200,200,3,4664
WOOD-AUTH,train,2,walnut,100_2.jpg,train_100_2.jpg,data/wood_species/raw/walnut/train_100_2.jpg,200,200,3,5073
WOOD-AUTH,train,2,walnut,101_2.jpg,train_101_2.jpg,data/wood_species/raw/walnut/train_101_2.jpg,200,200,3,5387
WOOD-AUTH,train,2,walnut,102_2.jpg,train_102_2.jpg,data/wood_species/raw/walnut/train_102_2.jpg,200,200,3,5289
WOOD-AUTH,train,2,walnut,103_2.jpg,train_103_2.jpg,data/wood_species/raw/walnut/train_103_2.jpg,200,200,3,5317
WOOD-AUTH,train,2,walnut,104_2.jpg,train_104_2.jpg,data/wood_species/raw/walnut/train_104_2.jpg,200,200,3,5152
WOOD-AUTH,train,2,walnut,105_2.jpg,train_105_2.jpg,data/wood_species/raw/walnut/train_105_2.jpg,200,200,3,5410
WOOD-AUTH,train,2,walnut,106_2.jpg,train_106_2.jpg,data/wood_species/raw/walnut/train_106_2.jpg,200,200,3,5098
WOOD-AUTH,train,2,walnut,107_2.jpg,train_107_2.jpg,data/wood_species/raw/walnut/train_107_2.jpg,200,200,3,5371
WOOD-AUTH,train,2,walnut,108_2.jpg,train_108_2.jpg,data/wood_species/raw/walnut/train_108_2.jpg,200,200,3,5151
WOOD-AUTH,train,2,walnut,109_2.jpg,train_109_2.jpg,data/wood_species/raw/walnut/train_109_2.jpg,200,200,3,4551
WOOD-AUTH,train,2,walnut,11_2.jpg,train_11_2.jpg,data/wood_species/raw/walnut/train_11_2.jpg,200,200,3,4677
WOOD-AUTH,train,2,walnut,110_2.jpg,train_110_2.jpg,data/wood_species/raw/walnut/train_110_2.jpg,200,200,3,4687
WOOD-AUTH,train,2,walnut,111_2.jpg,train_111_2.jpg,data/wood_species/raw/walnut/train_111_2.jpg,200,200,3,4586
WOOD-AUTH,train,2,walnut,112_2.jpg,train_112_2.jpg,data/wood_species/raw/walnut/train_112_2.jpg,200,200,3,4665
WOOD-AUTH,train,2,walnut,113_2.jpg,train_113_2.jpg,data/wood_species/raw/walnut/train_113_2.jpg,200,200,3,4273
WOOD-AUTH,train,2,walnut,114_2.jpg,train_114_2.jpg,data/wood_species/raw/walnut/train_114_2.jpg,200,200,3,4156
WOOD-AUTH,train,2,walnut,115_2.jpg,train_115_2.jpg,data/wood_species/raw/walnut/train_115_2.jpg,200,200,3,4086
WOOD-AUTH,train,2,walnut,116_2.jpg,train_116_2.jpg,data/wood_species/raw/walnut/train_116_2.jpg,200,200,3,4011
WOOD-AUTH,train,2,walnut,117_2.jpg,train_117_2.jpg,data/wood_species/raw/walnut/train_117_2.jpg,200,200,3,3926
WOOD-AUTH,train,2,walnut,118_2.jpg,train_118_2.jpg,data/wood_species/raw/walnut/train_118_2.jpg,200,200,3,4253
WOOD-AUTH,train,2,walnut,119_2.jpg,train_119_2.jpg,data/wood_species/raw/walnut/train_119_2.jpg,200,200,3,4007
WOOD-AUTH,train,2,walnut,12_2.jpg,train_12_2.jpg,data/wood_species/raw/walnut/train_12_2.jpg,200,200,3,4679
WOOD-AUTH,train,2,walnut,120_2.jpg,train_120_2.jpg,data/wood_species/raw/walnut/train_120_2.jpg,200,200,3,4324
WOOD-AUTH,train,2,walnut,121_2.jpg,train_121_2.jpg,data/wood_species/raw/walnut/train_121_2.jpg,200,200,3,3923
WOOD-AUTH,train,2,walnut,122_2.jpg,train_122_2.jpg,data/wood_species/raw/walnut/train_122_2.jpg,200,200,3,4137
WOOD-AUTH,train,2,walnut,123_2.jpg,train_123_2.jpg,data/wood_species/raw/walnut/train_123_2.jpg,200,200,3,4097
WOOD-AUTH,train,2,walnut,124_2.jpg,train_124_2.jpg,data/wood_species/raw/walnut/train_124_2.jpg,200,200,3,3988
WOOD-AUTH,train,2,walnut,125_2.jpg,train_125_2.jpg,data/wood_species/raw/walnut/train_125_2.jpg,200,200,3,4140
WOOD-AUTH,train,2,walnut,126_2.jpg,train_126_2.jpg,data/wood_species/raw/walnut/train_126_2.jpg,200,200,3,3980
WOOD-AUTH,train,2,walnut,127_2.jpg,train_127_2.jpg,data/wood_species/raw/walnut/train_127_2.jpg,200,200,3,4101
WOOD-AUTH,train,2,walnut,128_2.jpg,train_128_2.jpg,data/wood_species/raw/walnut/train_128_2.jpg,200,200,3,4039
WOOD-AUTH,train,2,walnut,129_2.jpg,train_129_2.jpg,data/wood_species/raw/walnut/train_129_2.jpg,200,200,3,3754
WOOD-AUTH,train,2,walnut,13_2.jpg,train_13_2.jpg,data/wood_species/raw/walnut/train_13_2.jpg,200,200,3,4743
WOOD-AUTH,train,2,walnut,130_2.jpg,train_130_2.jpg,data/wood_species/raw/walnut/train_130_2.jpg,200,200,3,4078
WOOD-AUTH,train,2,walnut,131_2.jpg,train_131_2.jpg,data/wood_species/raw/walnut/train_131_2.jpg,200,200,3,3668
WOOD-AUTH,train,2,walnut,132_2.jpg,train_132_2.jpg,data/wood_species/raw/walnut/train_132_2.jpg,200,200,3,4110
WOOD-AUTH,train,2,walnut,133_2.jpg,train_133_2.jpg,data/wood_species/raw/walnut/train_133_2.jpg,200,200,3,6883
WOOD-AUTH,train,2,walnut,134_2.jpg,train_134_2.jpg,data/wood_species/raw/walnut/train_134_2.jpg,200,200,3,7551
WOOD-AUTH,train,2,walnut,135_2.jpg,train_135_2.jpg,data/wood_species/raw/walnut/train_135_2.jpg,200,200,3,7413
WOOD-AUTH,train,2,walnut,136_2.jpg,train_136_2.jpg,data/wood_species/raw/walnut/train_136_2.jpg,200,200,3,7442
WOOD-AUTH,train,2,walnut,137_2.jpg,train_137_2.jpg,data/wood_species/raw/walnut/train_137_2.jpg,200,200,3,7266
WOOD-AUTH,train,2,walnut,138_2.jpg,train_138_2.jpg,data/wood_species/raw/walnut/train_138_2.jpg,200,200,3,7408
WOOD-AUTH,train,2,walnut,139_2.jpg,train_139_2.jpg,data/wood_species/raw/walnut/train_139_2.jpg,200,200,3,7107
WOOD-AUTH,train,2,walnut,14_2.jpg,train_14_2.jpg,data/wood_species/raw/walnut/train_14_2.jpg,200,200,3,4547
WOOD-AUTH,train,2,walnut,140_2.jpg,train_140_2.jpg,data/wood_species/raw/walnut/train_140_2.jpg,200,200,3,7044
WOOD-AUTH,train,2,walnut,141_2.jpg,train_141_2.jpg,data/wood_species/raw/walnut/train_141_2.jpg,200,200,3,6649
WOOD-AUTH,train,2,walnut,142_2.jpg,train_142_2.jpg,data/wood_species/raw/walnut/train_142_2.jpg,200,200,3,6848
WOOD-AUTH,train,2,walnut,143_2.jpg,train_143_2.jpg,data/wood_species/raw/walnut/train_143_2.jpg,200,200,3,6562
WOOD-AUTH,train,2,walnut,144_2.jpg,train_144_2.jpg,data/wood_species/raw/walnut/train_144_2.jpg,200,200,3,6973
WOOD-AUTH,train,2,walnut,145_2.jpg,train_145_2.jpg,data/wood_species/raw/walnut/train_145_2.jpg,200,200,3,6878
WOOD-AUTH,train,2,walnut,146_2.jpg,train_146_2.jpg,data/wood_species/raw/walnut/train_146_2.jpg,200,200,3,6729
WOOD-AUTH,train,2,walnut,147_2.jpg,train_147_2.jpg,data/wood_species/raw/walnut/train_147_2.jpg,200,200,3,6731
WOOD-AUTH,train,2,walnut,148_2.jpg,train_148_2.jpg,data/wood_species/raw/walnut/train_148_2.jpg,200,200,3,6826
WOOD-AUTH,train,2,walnut,149_2.jpg,train_149_2.jpg,data/wood_species/raw/walnut/train_149_2.jpg,200,200,3,4589
WOOD-AUTH,train,2,walnut,15_2.jpg,train_15_2.jpg,data/wood_species/raw/walnut/train_15_2.jpg,200,200,3,4354
WOOD-AUTH,train,2,walnut,150_2.jpg,train_150_2.jpg,data/wood_species/raw/walnut/train_150_2.jpg,200,200,3,4799
WOOD-AUTH,train,2,walnut,151_2.jpg,train_151_2.jpg,data/wood_species/raw/walnut/train_151_2.jpg,200,200,3,4319
WOOD-AUTH,train,2,walnut,152_2.jpg,train_152_2.jpg,data/wood_species/raw/walnut/train_152_2.jpg,200,200,3,4641
WOOD-AUTH,train,2,walnut,153_2.jpg,train_153_2.jpg,data/wood_species/raw/walnut/train_153_2.jpg,200,200,3,4253
WOOD-AUTH,train,2,walnut,154_2.jpg,train_154_2.jpg,data/wood_species/raw/walnut/train_154_2.jpg,200,200,3,4621
WOOD-AUTH,train,2,walnut,155_2.jpg,train_155_2.jpg,data/wood_species/raw/walnut/train_155_2.jpg,200,200,3,4312
WOOD-AUTH,train,2,walnut,156_2.jpg,train_156_2.jpg,data/wood_species/raw/walnut/train_156_2.jpg,200,200,3,4742
WOOD-AUTH,train,2,walnut,157_2.jpg,train_157_2.jpg,data/wood_species/raw/walnut/train_157_2.jpg,200,200,3,4373
WOOD-AUTH,train,2,walnut,158_2.jpg,train_158_2.jpg,data/wood_species/raw/walnut/train_158_2.jpg,200,200,3,4429
WOOD-AUTH,train,2,walnut,159_2.jpg,train_159_2.jpg,data/wood_species/raw/walnut/train_159_2.jpg,200,200,3,4788
WOOD-AUTH,train,2,walnut,16_2.jpg,train_16_2.jpg,data/wood_species/raw/walnut/train_16_2.jpg,200,200,3,4400
WOOD-AUTH,train,2,walnut,160_2.jpg,train_160_2.jpg,data/wood_species/raw/walnut/train_160_2.jpg,200,200,3,4356
WOOD-AUTH,train,2,walnut,161_2.jpg,train_161_2.jpg,data/wood_species/raw/walnut/train_161_2.jpg,200,200,3,4346
WOOD-AUTH,train,2,walnut,162_2.jpg,train_162_2.jpg,data/wood_species/raw/walnut/train_162_2.jpg,200,200,3,4907
WOOD-AUTH,train,2,walnut,163_2.jpg,train_163_2.jpg,data/wood_species/raw/walnut/train_163_2.jpg,200,200,3,4472
WOOD-AUTH,train,2,walnut,164_2.jpg,train_164_2.jpg,data/wood_species/raw/walnut/train_164_2.jpg,200,200,3,4669
WOOD-AUTH,train,2,walnut,165_2.jpg,train_165_2.jpg,data/wood_species/raw/walnut/train_165_2.jpg,200,200,3,6948
WOOD-AUTH,train,2,walnut,166_2.jpg,train_166_2.jpg,data/wood_species/raw/walnut/train_166_2.jpg,200,200,3,7243
WOOD-AUTH,train,2,walnut,167_2.jpg,train_167_2.jpg,data/wood_species/raw/walnut/train_167_2.jpg,200,200,3,6900
WOOD-AUTH,train,2,walnut,168_2.jpg,train_168_2.jpg,data/wood_species/raw/walnut/train_168_2.jpg,200,200,3,7051
WOOD-AUTH,train,2,walnut,169_2.jpg,train_169_2.jpg,data/wood_species/raw/walnut/train_169_2.jpg,200,200,3,7422
WOOD-AUTH,train,2,walnut,17_2.jpg,train_17_2.jpg,data/wood_species/raw/walnut/train_17_2.jpg,200,200,3,5615
WOOD-AUTH,train,2,walnut,170_2.jpg,train_170_2.jpg,data/wood_species/raw/walnut/train_170_2.jpg,200,200,3,7526
WOOD-AUTH,train,2,walnut,171_2.jpg,train_171_2.jpg,data/wood_species/raw/walnut/train_171_2.jpg,200,200,3,7248
WOOD-AUTH,train,2,walnut,172_2.jpg,train_172_2.jpg,data/wood_species/raw/walnut/train_172_2.jpg,200,200,3,7405
WOOD-AUTH,train,2,walnut,173_2.jpg,train_173_2.jpg,data/wood_species/raw/walnut/train_173_2.jpg,200,200,3,6552
WOOD-AUTH,train,2,walnut,174_2.jpg,train_174_2.jpg,data/wood_species/raw/walnut/train_174_2.jpg,200,200,3,6654
WOOD-AUTH,train,2,walnut,175_2.jpg,train_175_2.jpg,data/wood_species/raw/walnut/train_175_2.jpg,200,200,3,6244
WOOD-AUTH,train,2,walnut,176_2.jpg,train_176_2.jpg,data/wood_species/raw/walnut/train_176_2.jpg,200,200,3,6316
WOOD-AUTH,train,2,walnut,177_2.jpg,train_177_2.jpg,data/wood_species/raw/walnut/train_177_2.jpg,200,200,3,5767
WOOD-AUTH,train,2,walnut,178_2.jpg,train_178_2.jpg,data/wood_species/raw/walnut/train_178_2.jpg,200,200,3,5901
WOOD-AUTH,train,2,walnut,179_2.jpg,train_179_2.jpg,data/wood_species/raw/walnut/train_179_2.jpg,200,200,3,5584
WOOD-AUTH,train,2,walnut,18_2.jpg,train_18_2.jpg,data/wood_species/raw/walnut/train_18_2.jpg,200,200,3,5364
WOOD-AUTH,train,2,walnut,180_2.jpg,train_180_2.jpg,data/wood_species/raw/walnut/train_180_2.jpg,200,200,3,5334
WOOD-AUTH,train,2,walnut,181_2.jpg,train_181_2.jpg,data/wood_species/raw/walnut/train_181_2.jpg,200,200,3,5784
WOOD-AUTH,train,2,walnut,182_2.jpg,train_182_2.jpg,data/wood_species/raw/walnut/train_182_2.jpg,200,200,3,5859
WOOD-AUTH,train,2,walnut,183_2.jpg,train_183_2.jpg,data/wood_species/raw/walnut/train_183_2.jpg,200,200,3,5935
WOOD-AUTH,train,2,walnut,184_2.jpg,train_184_2.jpg,data/wood_species/raw/walnut/train_184_2.jpg,200,200,3,5895
WOOD-AUTH,train,2,walnut,185_2.jpg,train_185_2.jpg,data/wood_species/raw/walnut/train_185_2.jpg,200,200,3,5840
WOOD-AUTH,train,2,walnut,186_2.jpg,train_186_2.jpg,data/wood_species/raw/walnut/train_186_2.jpg,200,200,3,5730
WOOD-AUTH,train,2,walnut,187_2.jpg,train_187_2.jpg,data/wood_species/raw/walnut/train_187_2.jpg,200,200,3,5894
WOOD-AUTH,train,2,walnut,188_2.jpg,train_188_2.jpg,data/wood_species/raw/walnut/train_188_2.jpg,200,200,3,5794
WOOD-AUTH,train,2,walnut,189_2.jpg,train_189_2.jpg,data/wood_species/raw/walnut/train_189_2.jpg,200,200,3,6305
WOOD-AUTH,train,2,walnut,19_2.jpg,train_19_2.jpg,data/wood_species/raw/walnut/train_19_2.jpg,200,200,3,5411
WOOD-AUTH,train,2,walnut,190_2.jpg,train_190_2.jpg,data/wood_species/raw/walnut/train_190_2.jpg,200,200,3,6468
WOOD-AUTH,train,2,walnut,191_2.jpg,train_191_2.jpg,data/wood_species/raw/walnut/train_191_2.jpg,200,200,3,6297
WOOD-AUTH,train,2,walnut,192_2.jpg,train_192_2.jpg,data/wood_species/raw/walnut/train_192_2.jpg,200,200,3,6356
WOOD-AUTH,train,2,walnut,193_2.jpg,train_193_2.jpg,data/wood_species/raw/walnut/train_193_2.jpg,200,200,3,6053
WOOD-AUTH,train,2,walnut,194_2.jpg,train_194_2.jpg,data/wood_species/raw/walnut/train_194_2.jpg,200,200,3,6231
WOOD-AUTH,train,2,walnut,195_2.jpg,train_195_2.jpg,data/wood_species/raw/walnut/train_195_2.jpg,200,200,3,6048
WOOD-AUTH,train,2,walnut,196_2.jpg,train_196_2.jpg,data/wood_species/raw/walnut/train_196_2.jpg,200,200,3,6247
WOOD-AUTH,train,2,walnut,197_2.jpg,train_197_2.jpg,data/wood_species/raw/walnut/train_197_2.jpg,200,200,3,5838
WOOD-AUTH,train,2,walnut,198_2.jpg,train_198_2.jpg,data/wood_species/raw/walnut/train_198_2.jpg,200,200,3,5705
WOOD-AUTH,train,2,walnut,199_2.jpg,train_199_2.jpg,data/wood_species/raw/walnut/train_199_2.jpg,200,200,3,5915
WOOD-AUTH,train,2,walnut,2_2.jpg,train_2_2.jpg,data/wood_species/raw/walnut/train_2_2.jpg,200,200,3,5052
WOOD-AUTH,train,2,walnut,20_2.jpg,train_20_2.jpg,data/wood_species/raw/walnut/train_20_2.jpg,200,200,3,5414
WOOD-AUTH,train,2,walnut,200_2.jpg,train_200_2.jpg,data/wood_species/raw/walnut/train_200_2.jpg,200,200,3,5958
WOOD-AUTH,train,2,walnut,21_2.jpg,train_21_2.jpg,data/wood_species/raw/walnut/train_21_2.jpg,200,200,3,5866
WOOD-AUTH,train,2,walnut,22_2.jpg,train_22_2.jpg,data/wood_species/raw/walnut/train_22_2.jpg,200,200,3,5733
WOOD-AUTH,train,2,walnut,23_2.jpg,train_23_2.jpg,data/wood_species/raw/walnut/train_23_2.jpg,200,200,3,5315
WOOD-AUTH,train,2,walnut,24_2.jpg,train_24_2.jpg,data/wood_species/raw/walnut/train_24_2.jpg,200,200,3,5163
WOOD-AUTH,train,2,walnut,25_2.jpg,train_25_2.jpg,data/wood_species/raw/walnut/train_25_2.jpg,200,200,3,5805
WOOD-AUTH,train,2,walnut,26_2.jpg,train_26_2.jpg,data/wood_species/raw/walnut/train_26_2.jpg,200,200,3,5897
WOOD-AUTH,train,2,walnut,27_2.jpg,train_27_2.jpg,data/wood_species/raw/walnut/train_27_2.jpg,200,200,3,5592
WOOD-AUTH,train,2,walnut,28_2.jpg,train_28_2.jpg,data/wood_species/raw/walnut/train_28_2.jpg,200,200,3,5360
WOOD-AUTH,train,2,walnut,29_2.jpg,train_29_2.jpg,data/wood_species/raw/walnut/train_29_2.jpg,200,200,3,5969
WOOD-AUTH,train,2,walnut,3_2.jpg,train_3_2.jpg,data/wood_species/raw/walnut/train_3_2.jpg,200,200,3,5483
WOOD-AUTH,train,2,walnut,30_2.jpg,train_30_2.jpg,data/wood_species/raw/walnut/train_30_2.jpg,200,200,3,6148
WOOD-AUTH,train,2,walnut,31_2.jpg,train_31_2.jpg,data/wood_species/raw/walnut/train_31_2.jpg,200,200,3,5966
WOOD-AUTH,train,2,walnut,32_2.jpg,train_32_2.jpg,data/wood_species/raw/walnut/train_32_2.jpg,200,200,3,5716
WOOD-AUTH,train,2,walnut,33_2.jpg,train_33_2.jpg,data/wood_species/raw/walnut/train_33_2.jpg,200,200,3,5276
WOOD-AUTH,train,2,walnut,34_2.jpg,train_34_2.jpg,data/wood_species/raw/walnut/train_34_2.jpg,200,200,3,5125
WOOD-AUTH,train,2,walnut,35_2.jpg,train_35_2.jpg,data/wood_species/raw/walnut/train_35_2.jpg,200,200,3,5342
WOOD-AUTH,train,2,walnut,36_2.jpg,train_36_2.jpg,data/wood_species/raw/walnut/train_36_2.jpg,200,200,3,5282
WOOD-AUTH,train,2,walnut,37_2.jpg,train_37_2.jpg,data/wood_species/raw/walnut/train_37_2.jpg,200,200,3,6040
WOOD-AUTH,train,2,walnut,38_2.jpg,train_38_2.jpg,data/wood_species/raw/walnut/train_38_2.jpg,200,200,3,5995
WOOD-AUTH,train,2,walnut,39_2.jpg,train_39_2.jpg,data/wood_species/raw/walnut/train_39_2.jpg,200,200,3,6020
WOOD-AUTH,train,2,walnut,4_2.jpg,train_4_2.jpg,data/wood_species/raw/walnut/train_4_2.jpg,200,200,3,5244
WOOD-AUTH,train,2,walnut,40_2.jpg,train_40_2.jpg,data/wood_species/raw/walnut/train_40_2.jpg,200,200,3,6017
WOOD-AUTH,train,2,walnut,41_2.jpg,train_41_2.jpg,data/wood_species/raw/walnut/train_41_2.jpg,200,200,3,5716
WOOD-AUTH,train,2,walnut,42_2.jpg,train_42_2.jpg,data/wood_species/raw/walnut/train_42_2.jpg,200,200,3,5733
WOOD-AUTH,train,2,walnut,43_2.jpg,train_43_2.jpg,data/wood_species/raw/walnut/train_43_2.jpg,200,200,3,6176
WOOD-AUTH,train,2,walnut,44_2.jpg,train_44_2.jpg,data/wood_species/raw/walnut/train_44_2.jpg,200,200,3,6010
WOOD-AUTH,train,2,walnut,45_2.jpg,train_45_2.jpg,data/wood_species/raw/walnut/train_45_2.jpg,200,200,3,5783
WOOD-AUTH,train,2,walnut,46_2.jpg,train_46_2.jpg,data/wood_species/raw/walnut/train_46_2.jpg,200,200,3,5303
WOOD-AUTH,train,2,walnut,47_2.jpg,train_47_2.jpg,data/wood_species/raw/walnut/train_47_2.jpg,200,200,3,5718
WOOD-AUTH,train,2,walnut,48_2.jpg,train_48_2.jpg,data/wood_species/raw/walnut/train_48_2.jpg,200,200,3,5717
WOOD-AUTH,train,2,walnut,49_2.jpg,train_49_2.jpg,data/wood_species/raw/walnut/train_49_2.jpg,200,200,3,5229
WOOD-AUTH,train,2,walnut,5_2.jpg,train_5_2.jpg,data/wood_species/raw/walnut/train_5_2.jpg,200,200,3,5142
WOOD-AUTH,train,2,walnut,50_2.jpg,train_50_2.jpg,data/wood_species/raw/walnut/train_50_2.jpg,200,200,3,5432
WOOD-AUTH,train,2,walnut,51_2.jpg,train_51_2.jpg,data/wood_species/raw/walnut/train_51_2.jpg,200,200,3,6201
WOOD-AUTH,train,2,walnut,52_2.jpg,train_52_2.jpg,data/wood_species/raw/walnut/train_52_2.jpg,200,200,3,5860
WOOD-AUTH,train,2,walnut,53_2.jpg,train_53_2.jpg,data/wood_species/raw/walnut/train_53_2.jpg,200,200,3,8054
WOOD-AUTH,train,2,walnut,54_2.jpg,train_54_2.jpg,data/wood_species/raw/walnut/train_54_2.jpg,200,200,3,7882
WOOD-AUTH,train,2,walnut,55_2.jpg,train_55_2.jpg,data/wood_species/raw/walnut/train_55_2.jpg,200,200,3,7776
WOOD-AUTH,train,2,walnut,56_2.jpg,train_56_2.jpg,data/wood_species/raw/walnut/train_56_2.jpg,200,200,3,8015
WOOD-AUTH,train,2,walnut,57_2.jpg,train_57_2.jpg,data/wood_species/raw/walnut/train_57_2.jpg,200,200,3,7583
WOOD-AUTH,train,2,walnut,58_2.jpg,train_58_2.jpg,data/wood_species/raw/walnut/train_58_2.jpg,200,200,3,7440
WOOD-AUTH,train,2,walnut,59_2.jpg,train_59_2.jpg,data/wood_species/raw/walnut/train_59_2.jpg,200,200,3,7982
WOOD-AUTH,train,2,walnut,6_2.jpg,train_6_2.jpg,data/wood_species/raw/walnut/train_6_2.jpg,200,200,3,5275
WOOD-AUTH,train,2,walnut,60_2.jpg,train_60_2.jpg,data/wood_species/raw/walnut/train_60_2.jpg,200,200,3,7519
WOOD-AUTH,train,2,walnut,61_2.jpg,train_61_2.jpg,data/wood_species/raw/walnut/train_61_2.jpg,200,200,3,6863
WOOD-AUTH,train,2,walnut,62_2.jpg,train_62_2.jpg,data/wood_species/raw/walnut/train_62_2.jpg,200,200,3,7048
WOOD-AUTH,train,2,walnut,63_2.jpg,train_63_2.jpg,data/wood_species/raw/walnut/train_63_2.jpg,200,200,3,6932
WOOD-AUTH,train,2,walnut,64_2.jpg,train_64_2.jpg,data/wood_species/raw/walnut/train_64_2.jpg,200,200,3,6783
WOOD-AUTH,train,2,walnut,65_2.jpg,train_65_2.jpg,data/wood_species/raw/walnut/train_65_2.jpg,200,200,3,7530
WOOD-AUTH,train,2,walnut,66_2.jpg,train_66_2.jpg,data/wood_species/raw/walnut/train_66_2.jpg,200,200,3,7489
WOOD-AUTH,train,2,walnut,67_2.jpg,train_67_2.jpg,data/wood_species/raw/walnut/train_67_2.jpg,200,200,3,7260
WOOD-AUTH,train,2,walnut,68_2.jpg,train_68_2.jpg,data/wood_species/raw/walnut/train_68_2.jpg,200,200,3,7353
WOOD-AUTH,train,2,walnut,69_2.jpg,train_69_2.jpg,data/wood_species/raw/walnut/train_69_2.jpg,200,200,3,7076
WOOD-AUTH,train,2,walnut,7_2.jpg,train_7_2.jpg,data/wood_species/raw/walnut/train_7_2.jpg,200,200,3,5125
WOOD-AUTH,train,2,walnut,70_2.jpg,train_70_2.jpg,data/wood_species/raw/walnut/train_70_2.jpg,200,200,3,7301
WOOD-AUTH,train,2,walnut,71_2.jpg,train_71_2.jpg,data/wood_species/raw/walnut/train_71_2.jpg,200,200,3,7189
WOOD-AUTH,train,2,walnut,72_2.jpg,train_72_2.jpg,data/wood_species/raw/walnut/train_72_2.jpg,200,200,3,7300
WOOD-AUTH,train,2,walnut,73_2.jpg,train_73_2.jpg,data/wood_species/raw/walnut/train_73_2.jpg,200,200,3,7151
WOOD-AUTH,train,2,walnut,74_2.jpg,train_74_2.jpg,data/wood_species/raw/walnut/train_74_2.jpg,200,200,3,7393
WOOD-AUTH,train,2,walnut,75_2.jpg,train_75_2.jpg,data/wood_species/raw/walnut/train_75_2.jpg,200,200,3,7317
WOOD-AUTH,train,2,walnut,76_2.jpg,train_76_2.jpg,data/wood_species/raw/walnut/train_76_2.jpg,200,200,3,7416
WOOD-AUTH,train,2,walnut,77_2.jpg,train_77_2.jpg,data/wood_species/raw/walnut/train_77_2.jpg,200,200,3,7735
WOOD-AUTH,train,2,walnut,78_2.jpg,train_78_2.jpg,data/wood_species/raw/walnut/train_78_2.jpg,200,200,3,7776
WOOD-AUTH,train,2,walnut,79_2.jpg,train_79_2.jpg,data/wood_species/raw/walnut/train_79_2.jpg,200,200,3,8444
WOOD-AUTH,train,2,walnut,8_2.jpg,train_8_2.jpg,data/wood_species/raw/walnut/train_8_2.jpg,200,200,3,4947
WOOD-AUTH,train,2,walnut,80_2.jpg,train_80_2.jpg,data/wood_species/raw/walnut/train_80_2.jpg,200,200,3,8305
WOOD-AUTH,train,2,walnut,81_2.jpg,train_81_2.jpg,data/wood_species/raw/walnut/train_81_2.jpg,200,200,3,8165
WOOD-AUTH,train,2,walnut,82_2.jpg,train_82_2.jpg,data/wood_species/raw/walnut/train_82_2.jpg,200,200,3,8187
WOOD-AUTH,train,2,walnut,83_2.jpg,train_83_2.jpg,data/wood_species/raw/walnut/train_83_2.jpg,200,200,3,8688
WOOD-AUTH,train,2,walnut,84_2.jpg,train_84_2.jpg,data/wood_species/raw/walnut/train_84_2.jpg,200,200,3,8809
WOOD-AUTH,train,2,walnut,85_2.jpg,train_85_2.jpg,data/wood_species/raw/walnut/train_85_2.jpg,200,200,3,8269
WOOD-AUTH,train,2,walnut,86_2.jpg,train_86_2.jpg,data/wood_species/raw/walnut/train_86_2.jpg,200,200,3,8009
WOOD-AUTH,train,2,walnut,87_2.jpg,train_87_2.jpg,data/wood_species/raw/walnut/train_87_2.jpg,200,200,3,8510
WOOD-AUTH,train,2,walnut,88_2.jpg,train_88_2.jpg,data/wood_species/raw/walnut/train_88_2.jpg,200,200,3,8286
WOOD-AUTH,train,2,walnut,89_2.jpg,train_89_2.jpg,data/wood_species/raw/walnut/train_89_2.jpg,200,200,3,7936
WOOD-AUTH,train,2,walnut,9_2.jpg,train_9_2.jpg,data/wood_species/raw/walnut/train_9_2.jpg,200,200,3,4999
WOOD-AUTH,train,2,walnut,90_2.jpg,train_90_2.jpg,data/wood_species/raw/walnut/train_90_2.jpg,200,200,3,7912
WOOD-AUTH,train,2,walnut,91_2.jpg,train_91_2.jpg,data/wood_species/raw/walnut/train_91_2.jpg,200,200,3,8475
